va,vb,job,backend,shots,qtype,qubits,version,time,q_winrate
5,6,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.94140625
5,11,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9345703125
5,12,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9228515625
6,9,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.921875
6,10,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9033203125
7,8,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.87890625
7,10,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.87109375
7,12,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8701171875
8,9,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8798828125
8,11,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8828125
13,0,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8828125
13,1,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9375
13,2,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8896484375
13,3,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.912109375
13,4,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.91796875
13,5,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.876953125
13,6,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8974609375
13,7,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9130859375
13,8,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9111328125
13,9,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.916015625
13,10,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9091796875
13,11,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8828125
13,12,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.916015625
1,0,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.888671875
2,0,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9482421875
4,0,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.919921875
3,0,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.90625
2,1,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8828125
5,1,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.896484375
6,1,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8779296875
7,2,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.919921875
8,2,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9384765625
4,3,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.890625
10,3,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.890625
11,3,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.890625
12,4,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9052734375
9,4,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8994140625
6,5,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9384765625
11,5,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.931640625
12,5,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9296875
9,6,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8994140625
10,6,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9228515625
8,7,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8837890625
10,7,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8798828125
12,7,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.88671875
9,8,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.888671875
11,8,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.89453125
0,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.876953125
1,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.947265625
2,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.89453125
3,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.912109375
4,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9111328125
5,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8857421875
6,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.900390625
7,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.923828125
8,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8974609375
9,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.8994140625
10,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.89453125
11,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9111328125
12,13,cjsb5lak1qvd8tcm9mh0,ibmq_belem,1024,Edge,5.0,1.2.12,2023-09-06 13:19:14.284000-04:00,0.9140625
0,0,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.69921875
1,1,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.658203125
2,2,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.69921875
3,3,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.673828125
4,4,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.673828125
5,5,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.6982421875
6,6,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.67578125
7,7,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.6708984375
8,8,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.6591796875
9,9,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.671875
10,10,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.671875
11,11,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.6650390625
12,12,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.701171875
13,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Vertex,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.6552734375
0,1,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.880859375
0,2,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9453125
0,4,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.900390625
0,3,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.919921875
1,2,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8427734375
1,5,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.88671875
1,6,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8564453125
2,7,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.908203125
2,8,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8779296875
3,4,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8818359375
3,10,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8974609375
3,11,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.880859375
4,12,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.87890625
4,9,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8779296875
5,6,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.935546875
5,11,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9404296875
5,12,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.90625
6,9,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.919921875
6,10,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9130859375
7,8,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8701171875
7,10,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8515625
7,12,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9033203125
8,9,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.853515625
8,11,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8818359375
13,0,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.865234375
13,1,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9365234375
13,2,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.87109375
13,3,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9208984375
13,4,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.90234375
13,5,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8798828125
13,6,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8603515625
13,7,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.880859375
13,8,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9228515625
13,9,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9072265625
13,10,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8896484375
13,11,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.87109375
13,12,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9140625
1,0,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.85546875
2,0,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9404296875
4,0,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.90625
3,0,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.919921875
2,1,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8623046875
5,1,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8798828125
6,1,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8671875
7,2,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9072265625
8,2,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8994140625
4,3,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.859375
10,3,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.869140625
11,3,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8828125
12,4,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8994140625
9,4,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.869140625
6,5,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9404296875
11,5,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.900390625
12,5,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9140625
9,6,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8994140625
10,6,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9248046875
8,7,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8837890625
10,7,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8857421875
12,7,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8759765625
9,8,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8642578125
11,8,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8701171875
0,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.84765625
1,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.939453125
2,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.859375
3,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8974609375
4,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.90234375
5,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8701171875
6,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.861328125
7,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.9091796875
8,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8671875
9,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.892578125
10,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8740234375
11,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.921875
12,13,cjsb5mftoe8ecf8p5o10,ibmq_mumbai,1024,Edge,27.0,1.9.10,2023-09-06 14:51:33.424000-04:00,0.8798828125
0,0,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.677734375
1,1,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.724609375
2,2,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.669921875
3,3,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.669921875
4,4,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.673828125
5,5,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.6630859375
6,6,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.6982421875
7,7,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.6826171875
8,8,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.6953125
9,9,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.6826171875
10,10,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.677734375
11,11,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.6552734375
12,12,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.6650390625
13,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Vertex,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.6826171875
0,1,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.87890625
0,2,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9375
0,4,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9091796875
0,3,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9013671875
1,2,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.876953125
1,5,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.84375
1,6,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8984375
2,7,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.921875
2,8,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8994140625
3,4,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.861328125
3,10,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.890625
3,11,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.890625
4,12,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8828125
4,9,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8583984375
5,6,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.953125
5,11,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.94140625
5,12,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8994140625
6,9,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.93359375
6,10,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9189453125
7,8,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.859375
7,10,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.833984375
